Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton,Sample Depth,Datetime
HAB_SCW,36.958,-122.017,,WW082124SC,8/21/24,13.4,,,25,2.69,2.68,2.69,,,,,,,,,,250,0.002259,,,,,7520,100,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP240825,8/25/24,15,,,100,30.65,27.01,28.83,2.47,2.32,2.4,1.462,11.501,0.25,2.103,1.633,1.853,200,0,,,25,12793.842,3198.4604,13859.995,0,15992.302,21323.068,0,533.0767,0,0,179113.78,71965.36,318779.88,0.5,
SIO,32.867,-117.257,,20240826,8/26/24,23.6,,,100,3.62,3.69,3.66,0.79,0.77,0.78,0,1.7,0,,0.57,0,200,0,,,,0,0,0,0,59451,626,0,626,6884,40051,35045,88864,231547,,
SMP,34.008,-118.499,,835,8/26/24,23.4,,,200,,,1.43,,,,0.3,,,,,,200,0,,,,0,0,0,4488,10098,2244,0,,,5984,126038,11968,161568,,
MBB,35.32999,-120.844475,,MBB240826,8/26/24,21.8,,33.3,100,13.16,14,13.58,2.67,1.97,2.32,,,,,,,,,,,25,10661.534,533.0767,0,0,4797.6904,0,0,533.0767,0,533.0767,4797.6904,5330.767,27186.912,,
SW,34.408043,-119.68485,1,20240826,8/26/24,18.6,19.7,,188,1.407,,1.407,0.866,,0.866,0.751,5.833,0.137,0.405,5.169,0.268,188,0,,,50,4200,0,430,0,5070,1590,720,1880,1160,0,5500,8540,29090,1,
MBF,35.370853,-120.858734,,MBF240826,8/26/24,15.6,,33.2,100,17.64,17.64,17.64,3.79,3.65,3.72,,,,,,,,,,,25,43179.215,18657.686,1066.1534,0,23455.375,67700.74,0,1599.2302,0,0,256942.98,21323.068,435523.7,,
NP,33.6061,-117.9311,,NP082724,8/27/24,22,,,100,2.42,2.47,2.45,,,,,,,,,,200,0,,,25,0,0,0,0,0,0,0,5198,0,0,25988,57173,88358,,
HAB_SCW,36.958,-122.017,,WW082824SC,8/28/24,15.6,,,25,11.41,9.61,10.51,,,,,,,,,,250,0.007361,,,,,0,8350,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP240901,9/1/24,15.9,,,100,19.59,21.83,20.71,2.39,3.02,2.71,1.484,14.948,0.173,4.131,0.756,3.958,200,0,,,25,0,6929.9976,22389.223,0,15459.225,30918.45,0,1066.1534,0,0,70899.2,52774.598,200436.84,0.5,
SMP,34.008,-118.499,,836,9/2/24,23.5,,,200,,,0.8,,,,0.4,,,,,,200,0,,,,0,0,0,374,2244,0,0,,,2244,34782,374,40766,,
MBB,35.32999,-120.844475,,MBB240902,9/2/24,19.6,,33.1,100,7,5.88,6.44,1.12,2.66,1.89,,,,,,,,,,,25,2132.307,0,0,0,533.0767,0,0,0,0,0,9595.381,1599.2302,13859.995,,
MBF,35.370853,-120.858734,,MBF240902,9/2/24,15.5,,33,100,30.44,30.51,30.475,3.51,2.96,3.235,,,,,,,,,,,25,41046.906,55439.98,1066.1534,533.0767,51175.367,7463.074,533.0767,0,0,10128.458,17591.531,175915.31,363025.25,,
SIO,32.867,-117.257,,20240903,9/3/24,22.8,,,100,2.5,2.6,2.55,0.77,0.81,0.79,0.16,1.8,0,,0.41,0,200,0,,,,0,0,0,0,6258,7510,0,0,3755,0,91367,75096,183986,,
SW,34.408043,-119.68485,1,20240903,9/3/24,18.3,19.3,,188,1.205,,1.205,0.779,,0.779,0.331,2.654,0,0.162,2.726,0.162,188,0.035,,,50,0,0,870,580,870,4920,4630,1160,0,0,39950,9260,62240,1,
NP,33.6061,-117.9311,,NP090324,9/3/24,21.5,,,100,2.09,2.13,2.11,,,,,,,,,,200,0,,,25,0,0,0,0,0,0,0,0,0,0,57173,20790,80562,,
HAB_SCW,36.958,-122.017,,WW090424SC,9/4/24,15.2,,,25,1.87,1.99,1.93,,,,,,,,,,250,0,,,,,0,425,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP240908,9/8/24,16.9,,,100,8.45,8.69,8.57,2.55,2.08,2.31,1.235,14.948,0.25,3.049,30.198,2.799,200,0,,,25,533.0767,0,2665.3835,0,225491.45,0,0,11194.611,0,0,12260.765,52774.598,304919.88,0.5,
SIO,32.867,-117.257,,20240909,9/9/24,22.5,,,100,2.72,2.71,2.72,0.58,0.59,0.59,0.22,1.8,0,,0.43,0,200,0,,,,0,0,0,0,9387,5632,1877,0,3129,46309,49439,122658,238431,,
SMP,34.008,-118.499,,837,9/9/24,20.5,,,200,,,2.14,,,,0.5,,0.1,,0.6,,200,0,,,,0,0,0,0,1496,3740,0,,,0,90134,2618,99858,,
SW,34.408043,-119.68485,1,20240909,9/9/24,18.9,19.9,,188,2.302,,2.302,0.824,,0.824,0.176,3.155,0,0,9.079,0,188,0,,,50,0,0,0,2900,23880,580,0,11150,0,0,5930,6950,51390,1,
NP,33.6061,-117.9311,,NP090924,9/9/24,20,,,100,0.53,0.53,0.53,,,,,,,,,,200,0,,,25,0,0,0,2599,0,0,0,0,0,0,28586,12994,44179,,
MBB,35.32999,-120.844475,,MBB240910,9/10/24,22,,33.1,100,5.37,5.95,5.66,2.72,2.38,2.55,,,,,,,,,,,25,5863.8438,1066.1534,0,0,42113.062,0,0,0,0,1599.2302,5863.8438,18657.686,75163.82,,
MBF,35.370853,-120.858734,,MBF240910,9/10/24,15.5,,33.4,100,3.02,2.81,2.92,0.76,0.69,0.725,,,,,,,,,,,25,1066.1534,0,0,0,5330.767,10661.534,19190.762,0,0,0,56506.133,4797.6904,97553.04,,
HAB_SCW,36.958,-122.017,,WW091124SC,9/11/24,16.4,,,25,14.37,,14.37,,,,,,,,,,250,0,,,,,100,,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP240915,9/15/24,14.7,,,100,81.88,86.78,84.33,8.44,11.95,10.2,2.6,18.667446,0.66794413,12.263632,13.021561,11.595688,200,0,,,25,39447.676,0,10128.458,0,17058.455,0,0,20789.992,0,0,219094.53,1148780.4,1455299.5,0.5,
SIO,32.867,-117.257,,20240916,9/16/24,22.6,,,100,1.47,1.43,1.45,0.48,0.51,0.5,0.19,1.5,0.1,,0.69,0.62,200,0,,,,0,0,0,0,1877,0,0,626,0,21903,2503,54445,81354,,
SMP,34.008,-118.499,,838,9/16/24,20,,,200,,,0.73,,,,0.4,,,,0.4,0.2,200,0,,,,0,0,0,0,374,0,748,,,0,32164,1496,36278,,
MBB,35.32999,-120.844475,,MBB240916,9/16/24,17.5,,33.44,100,5.99,6.02,6.005,2.86,2.53,2.695,,,,,,,,,,,25,0,0,0,0,3731.537,0,0,0,0,0,12260.765,2132.307,18124.61,,
SW,34.408043,-119.68485,1,20240916,9/16/24,16.2,16.4,,188,1.208,,1.208,0.706,,0.706,0.224,2.706,0,0.214,2.682,0.214,188,0.497,,,50,0,0,0,870,6950,1880,14190,13460,0,0,8110,9550,55010,1,
NP,33.6061,-117.9311,,NP091624,9/16/24,19.6,,,100,2.08,2.08,2.08,,,,,,,,,,200,0,,,25,0,0,0,7796,0,0,0,2599,0,0,10395,18191,44179,,
MBF,35.370853,-120.858734,,MBF240916,9/16/24,15.1,,33.53,100,8.82,8.84,8.83,5.47,4.71,5.09,,,,,,,,,,,25,1066.1534,0,0,0,13326.918,25587.684,144996.88,0,0,1599.2302,47976.906,22922.299,257476.06,,
HAB_SCW,36.958,-122.017,,WW091824SC,9/18/24,15.9,,,25,21.33,19.04,20.19,,,,,,,,,,250,0,,,,,4267,15925,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP240922,9/22/24,15.7,,,100,112.67,111.69,112.18,22.6,24.56,23.58,1.415,15.542667,0.22198099,4.4642797,0.29264122,4.2422986,200,0,,,25,6929.9976,0,10661.534,0,14393.071,0,0,94354.58,21323.068,0,4264.614,698863.56,850790.44,0.5,
SIO,32.867,-117.257,,20240923,9/23/24,18,,,100,2.31,2.33,2.32,0.66,0.67,0.66,0.29,2.9,0,,0.25,0.86,200,0,,,,0,0,0,1252,11265,1878,0,0,0,6884,25657,62579,109515,,
SMP,34.008,-118.499,,839,9/23/24,20,,,200,,,4.3,,,,0.4,,,,0.5,0.3,200,0,,,,0,0,0,374,3740,748,0,,,0,1870,2618,14960,,
SW,34.408043,-119.68485,1,20240923,9/23/24,15.8,15.4,,188,2.589,,2.589,1.18,,1.18,0.331,3.316,0,0.192,2.635,0.192,188,0.602,,,50,0,0,0,1880,3910,0,18530,19690,0,0,8970,3040,56020,1,
MBB,35.32999,-120.844475,,MBB240924,9/24/24,19.3,,33,100,5.11,5.02,5.07,2.16,2.43,2.29,,,,,,,,,,,25,533.0767,0,0,0,5330.767,0,0,0,0,1599.2302,2665.3835,1066.1534,11727.6875,,
NP,33.6061,-117.9311,,NP092424,9/24/24,17.5,,,100,5.31,5.16,5.23,,,,,,,,,,200,0,,,25,0,0,0,5198,25988,23389,0,0,5198,0,85759,20790,236488,,
MBF,35.370853,-120.858734,,MBF240924,9/24/24,15.2,,32.6,100,22.6,22.04,22.32,4,2.39,3.2,,,,,,,,,,,25,40513.832,2132.307,0,0,9595.381,2665.3835,0,4797.6904,0,6929.9976,4264.614,47976.906,119409.19,,
HAB_SCW,36.958,-122.017,,WW092524SC,9/25/24,15.2,,,25,18.88,16.34,17.61,,,,,,,,,,250,9.95E-4,,,,,1747,9825,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP240929,9/29/24,16.1,,,100,59.06,59.48,59.27,9.97,11.23,10.6,1.65,15.767852,0.22698009,6.79214,0.27770784,6.56516,200,0,,,25,103416.88,0,3198.4604,533.0767,73564.586,0,0,42113.062,17591.531,28786.143,22922.299,212164.53,504290.6,0.5,
SIO,32.867,-117.257,,20240930,9/30/24,16.9,,,100,2.4,2.41,2.4,1.03,1.09,1.06,0.26,3.4,0,,0.29,0.63,200,0,,,,0,0,0,626,1252,5007,5006,0,0,626,29413,40676,82606,,
SMP,34.008,-118.499,,840,9/30/24,19,,,200,,,6.8,,,,0.4,,,,1,0.2,200,0,,,,0,0,374,1122,1496,0,0,,,0,2244,7480,14586,,
SW,34.408043,-119.68485,1,20240930,9/30/24,15.4,15.6,,188,5.513,,5.513,2.006,,2.006,0.172,4.201,0,0.143,1.621,0.143,188,0.021,,,50,4050,0,8110,24900,4340,2320,2320,42850,1160,0,14190,10710,114950,1,
MBB,35.32999,-120.844475,,MBB241001,10/1/24,18,,33.3,100,7.36,8.54,7.95,3.2,3.37,3.28,,,,,,,,,,,25,6929.9976,2132.307,0,0,1066.1534,0,0,1066.1534,0,0,4264.614,7463.074,22922.299,,
MBF,35.370853,-120.858734,,MBF241001,10/1/24,15,,33.4,100,24.84,24.07,24.46,6.73,6.94,6.84,,,,,,,,,,,25,76229.97,533.0767,2132.307,0,45844.598,0,1066.1534,11727.6875,2132.307,38914.6,20789.992,117276.88,317180.66,,
HAB_SCW,36.958,-122.017,,WW100224SC,10/2/24,15.6,,,25,1.85,1.72,1.79,,,,,,,,,,250,0,,,,,460,625,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP241006,10/6/24,16.5,,,100,68.58,75.58,72.08,8.44,11.24,9.84,0.682,15.191012,0.20498161,2.5496137,0.3014535,2.344632,200,0,,,25,13326.918,0,29319.22,1066.1534,33050.758,0,0,16525.379,203635.31,6929.9976,12260.765,131136.88,447251.38,0.5,
SIO,32.867,-117.257,,20241007,10/7/24,16.9,,,100,2.19,2.15,2.17,0.78,0.81,0.79,0.27,3.3,0,,0.22,0.72,200,0,,,,0,0,626,0,5633,3754,0,3755,1877,0,42555,30038,88238,,
SMP,34.008,-118.499,,841,10/7/24,19,,,200,,,2.3,,,,0.4,,0.2,,2.1,0.4,200,0,,,,1122,0,0,4488,3740,3366,1122,,,374,8602,4862,28801,,
MBB,35.32999,-120.844475,,MBB241007,10/7/24,19.8,,33.4,100,4.2,3.88,4.04,2.07,2.31,2.19,,,,,,,,,,,25,6396.921,0,0,0,16525.379,2665.3835,0,1066.1534,0,3731.537,2665.3835,9062.305,42646.137,,
SW,34.408043,-119.68485,1,20241007,10/7/24,17.3,15,,188,11.049,,11.049,1.683,,1.683,0.196,2.93,0,0.299,12.061,0.299,188,0,,,50,1740,0,24030,17660,10710,1740,0,26920,41980,0,10420,11580,146780,1,
MBF,35.370853,-120.858734,,MBF241007,10/7/24,16.5,,33.5,100,21.9,22.6,22.25,3.65,3.3,3.48,,,,,,,,,,,25,28253.066,0,1599.2302,533.0767,58105.363,3731.537,2132.307,18657.686,5330.767,0,13326.918,71965.36,204168.39,,
HAB_SCW,36.958,-122.017,,WW100924SC,10/9/24,16.8,,,25,45.3,42.67,43.99,,,,,,,,,,250,0.004402,,,,,2613,,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP241013,10/13/24,16.9,,,100,66.48,47.38,56.93,8.44,8.15,8.29,1.222,17.489302,0.14198697,2.9254205,1.2878715,2.7834334,200,0,,,25,296390.66,0,13326.918,533.0767,81027.664,0,0,12260.765,10128.458,0,4264.614,105549.195,523481.34,0.5,
SIO,32.867,-117.257,,20241014,10/14/24,18.1,,,100,3.15,3.21,3.18,0.8,0.8,0.8,0.22,2.9,0,,0.45,0.93,200,0,,,,0,2503,626,6884,36922,8135,0,5632,2504,0,36923,50690,150819,,
SMP,34.008,-118.499,,842,10/14/24,20,,,200,,,14,,,,0.5,,,,,0.1,200,0,,,,0,0,0,110704,13464,0,0,,,374,14212,23562,164186,,
MBB,35.32999,-120.844475,,MBB241014,10/14/24,17.6,,33.1,100,14.56,12.88,13.72,5.75,4.91,5.33,,,,,,,,,,,25,32517.68,2132.307,0,0,9062.305,0,1066.1534,1599.2302,0,0,12260.765,14926.148,73564.586,,
SW,34.408043,-119.68485,1,20241014,10/14/24,17.3,16.4,,188,1.323,,1.323,1,,1,0.309,2.999,0,0.202,3.473,0.202,188,0.029,,,50,0,0,0,1010,290,4490,6510,870,0,0,22150,3760,39080,1,
MBF,35.370853,-120.858734,,MBF241014,10/14/24,15.3,,33.4,100,15.82,21.97,18.9,5.75,7.43,6.59,,,,,,,,,,,25,39980.754,1599.2302,3731.537,1599.2302,33050.758,0,0,6929.9976,4264.614,12793.842,15459.225,43179.215,163654.56,,
NP,33.6061,-117.9311,,NP101524,10/15/24,17.5,,,100,5.17,5.12,5.14,,,,,,,,,,200,0,,,25,0,0,2599,49377,18191,10395,0,2599,5198,0,18191,31185,140334,,
HAB_SCW,36.958,-122.017,,WW101624SC,10/16/24,15.7,,,25,12.08,12.65,12.36,,,,,,,,,,250,0.003218,,,,,560,8000,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP241020,10/20/24,13.8,,,100,1.16,1.08,1.12,0.87,1.06,0.97,2.125,24.149399,0.7289316,14.36268,4.9165635,13.633749,200,0,,,25,0,0,0,0,533.0767,0,0,0,0,0,36782.293,533.0767,37848.45,0.5,
SIO,32.867,-117.257,,20241021,10/21/24,18.7,,,100,1.96,1.93,1.95,0.53,0.58,0.56,0.12,2.5,0,,0,0.79,200,0,,,,0,0,1252,1252,15019,8135,0,3129,626,0,34420,63205,127038,,
SMP,34.008,-118.499,,843,10/21/24,19.5,,,200,,,33.8,,,,0.5,,0.3,,0.3,0.4,200,0,,,,0,0,6471,3024759,472821,0,0,,,0,0,213735,3721672,,
MBB,35.32999,-120.844475,,MBB241021,10/21/24,17.2,,33.2,100,1.72,1.88,1.8,1.4,1.47,1.435,,,,,,,,,,,25,533.0767,0,0,0,2132.307,0,0,0,0,533.0767,4264.614,533.0767,7996.151,,
SW,34.408043,-119.68485,1,20241021,10/21/24,16.5,17.1,,188,1.882,,1.882,0.871,,0.871,0.275,4.83,0.102,0.407,12.842,0.305,188,0,,,50,140,0,290,3760,1740,580,0,430,870,0,12740,8250,28800,1,
NP,33.6061,-117.9311,,NP102124,10/21/24,17.8,,,100,3.55,3.59,3.57,,,,,,,,,,200,0,,,25,0,0,0,38982,2599,10395,7796,2599,0,0,5198,10395,103951,,
MBF,35.370853,-120.858734,,MBF241021,10/21/24,15.2,,33.8,100,4.78,4.98,4.88,1.28,1.14,1.21,,,,,,,,,,,25,12260.765,0,1066.1534,1599.2302,11194.611,0,0,1066.1534,4264.614,0,9595.381,16525.379,57572.285,,
HAB_SCW,36.958,-122.017,,WW102324SC,10/23/24,13.6,,,25,4.11,4.6,4.36,,,,,,,,,,250,0.003211,,,,,120,325,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP241027,10/27/24,15.4,,,100,37.86,37.93,37.9,6.18,5.34,5.76,0.791,13.321327,0,2.5533218,0.33101144,2.5533218,200,0,,,25,17058.455,0,12260.765,21323.068,168452.25,3731.537,0,4797.6904,172716.86,0,80494.586,81027.664,561862.9,0.5,
SIO,32.867,-117.257,,20241028,10/28/24,18.5,,,100,3.29,3.2,3.25,0.55,0.65,0.6,0.2,2.3,0,,0.44,0.78,200,0,,,,0,626,0,20026,6884,6258,0,3129,0,0,30664,34418,102005,,
SMP,34.008,-118.499,,844,10/28/24,16.5,,,200,,,2.6,,,,0.3,,0.5,,3.3,0.2,200,0,,,,0,0,2244,46750,3740,0,374,,,1870,748,72556,128656,,
MBB,35.32999,-120.844475,,MBB241028,10/28/24,14,,33,100,2.715,2.56,2.6375,2.9,2.62,2.76,,,,,,,,,,,25,3198.4604,0,1066.1534,533.0767,5330.767,0,0,0,0,0,3731.537,4264.614,18124.61,,
SW,34.408043,-119.68485,1,20241028,10/28/24,16.9,18.9,,188,1.918,,1.918,0.615,,0.615,0.275,3.447,0,0.229,47.89,0.229,188,0,,,50,0,0,870,12450,1160,1740,2030,1740,0,0,40530,9840,70360,1,
NP,33.6061,-117.9311,,NP102824,10/28/24,17.8,,,100,2.99,3.04,3.01,,,,,,,,,,200,0,,,25,0,0,0,28586,2599,0,0,2599,0,0,25988,10395,75364,,
MBF,35.370853,-120.858734,,MBF241028,10/28/24,14.1,,33.3,100,3.512,3.53,3.521,3.4,3.12,3.26,,,,,,,,,,,25,3198.4604,0,1599.2302,1066.1534,7463.074,5863.8438,9595.381,0,4264.614,1066.1534,31984.604,17591.531,83693.05,,
HAB_SCW,36.958,-122.017,,WW103024SC,10/30/24,12.3,,,25,4.09,2.58,3.33,,,,,,,,,,250,0,,,,,0,160,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP241103,11/3/24,12.8,,,100,4.06,3.81,3.93,1.64,1.39,1.51,1.737,19.637783,0.6149398,14.61098,1.0225694,13.996039,200,0,,,25,0,0,1599.2302,0,5863.8438,5330.767,0,533.0767,3198.4604,0,37315.37,11194.611,65035.36,0.5,
SIO,32.867,-117.257,,20241104,11/4/24,17.4,,,100,2.59,2.57,2.58,0.49,0.55,0.52,0.2,4.1,0,,0,0.79,200,0,,,,0,0,1878,11890,8761,3129,0,0,0,0,36297,35671,97626,,
SMP,34.008,-118.499,,845,11/4/24,15.5,,,200,,,0.63,,,,0.9,,0.7,,4.3,3.5,200,0,,,,0,0,0,1122,0,0,0,,,0,1870,14960,24684,,
MBB,35.32999,-120.844475,,MBB241104,11/4/24,14.5,,33.2,100,1.987,1.777,1.882,1.513,2.14,1.8265,,,,,,,,,,,25,0,0,0,0,2132.307,0,0,0,0,0,6929.9976,1599.2302,11194.611,,
SW,34.408043,-119.68485,1,20241104,11/4/24,14.1,18.1,,188,10.184,,10.184,1.493,,1.493,0.682,9.398,0.154,0.402,16.059,0.248,188,0,,,50,580,0,580,43140,8690,0,0,2030,3470,0,8970,16500,83960,1,
MBF,35.370853,-120.858734,,MBF241104,11/4/24,12.7,,33.4,100,1.806,1.89,1.848,2.03,1.96,1.995,,,,,,,,,,,25,0,0,0,0,1599.2302,1599.2302,1599.2302,0,0,0,29852.297,3731.537,38381.523,,
NP,33.6061,-117.9311,,NP110524,11/5/24,16.5,,,100,1.26,1.19,1.23,,,,,,,,,,200,0,,,25,0,0,0,2599,5198,10395,0,0,0,0,5198,10395,33784,,
HAB_SCW,36.958,-122.017,,WW110624SC,11/6/24,12.5,,,25,3.81,,3.81,,,,,,,,,,250,0.010714,,,,,120,470,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP241110,11/10/24,12.5,,,100,13.72,12.6,13.16,3.93,3.93,3.93,1.078,16.571445,0.35996404,13.043165,0.42103538,12.683202,200,0,,,25,4264.614,1599.2302,2665.3835,1066.1534,28253.066,0,0,2132.307,2132.307,0,50642.29,29852.297,122607.65,0.5,
SIO,32.867,-117.257,,20241111,11/11/24,16.2,,,100,23.21,27.24,25.23,1.57,3.06,2.31,0.15,4.5,0,,0,0.94,200,0,,,,0,0,1878,380487,4381,0,0,8762,0,626,10013,71340,477487,,
SMP,34.008,-118.499,,846,11/11/24,16.75,,,200,,,7.6,,,,0.6,,0.3,,2.9,0.6,200,0,,,,0,0,374,14960,6732,748,2244,,,0,95744,3740,128656,,
SW,34.408043,-119.68485,1,20241111,11/11/24,14.2,16.4,,188,2.749,,2.749,1.217,,1.217,0.227,2.759,0,0.202,0.989,0.202,188,0,,,50,290,0,580,1740,7820,3760,1160,1160,0,0,56450,17660,90620,1,
MBB,35.32999,-120.844475,,MBB241111,11/12/24,,,,100,2,1.89,1.95,3.1,2.82,2.96,,,,,,,,,,,25,0,0,0,0,0,0,3198.4604,0,0,0,10128.458,533.0767,13859.995,,
NP,33.6061,-117.9311,,NP111224,11/12/24,14,,,100,9.06,8.45,8.75,,,,,,,,,,200,0,,,25,0,0,2599,15593,7796,0,0,0,2599,0,0,28586,59772,,
MBF,35.370853,-120.858734,,MBF241111,11/12/24,,,,100,3.39,3.3,3.35,1.57,1.43,1.5,,,,,,,,,,,25,1599.2302,1599.2302,1066.1534,1066.1534,10661.534,0,0,533.0767,0,1599.2302,50109.21,11727.6875,82093.81,,
HAB_SCW,36.958,-122.017,,WW111324SC,11/13/24,12.3,,,25,6.42,6.88,6.65,,,,,,,,,,250,0,,,,,380,,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP241117,11/17/24,12.1,,,100,2.73,2.27,2.5,1.6,1.77,1.68,1.61,20.835371,0.4599531,18.11441,1.5372267,17.654457,200,0,,,25,533.0767,0,0,0,9062.305,0,0,2132.307,0,0,11727.6875,12793.842,36249.22,0.5,
SIO,32.867,-117.257,,20241118,11/18/24,15.3,,,100,8.28,8.38,8.33,0.32,0.45,0.39,0.3,5.3,0,,0,0.86,200,0,,,,0,0,626,68212,4381,5007,0,7510,0,0,6883,46935,139554,,
SMP,34.008,-118.499,,847,11/18/24,15,,,200,,,1.8,,,,0.7,,0.3,,3.3,4.9,200,0,,,,0,0,1496,13838,4114,748,0,,,0,12716,2244,36278,,
MBB,35.32999,-120.844475,,MBB241118,11/18/24,12.3,,33.1,100,1.95,2.34,2.14,2.06,1.84,1.95,,,,,,,,,,,25,533.0767,533.0767,0,0,1599.2302,0,0,0,0,533.0767,11727.6875,1599.2302,16525.379,,
SW,34.408043,-119.68485,1,20241118,11/18/24,11.8,15.3,,188,0.814,,0.814,1.411,,1.411,1.231,13.939,0.347,12.48,23.437,12.133,188,0,,,50,0,0,290,2170,2460,0,1590,140,2320,0,7960,5650,22580,1,
MBF,35.370853,-120.858734,,MBF241118,11/18/24,12.2,,33.2,100,1.64,1.86,1.75,2.35,1.95,2.15,,,,,,,,,,,25,1599.2302,0,533.0767,533.0767,6396.921,0,0,0,1066.1534,0,13859.995,3198.4604,27186.912,,
NP,33.6061,-117.9311,,NP119224,11/19/24,16,,,100,2.16,2.19,2.18,,,,,,,,,,200,0,,,25,0,0,0,109148,2599,0,0,2599,0,0,2599,20790,142932,,
HAB_SCW,36.958,-122.017,,WW112024SC,11/20/24,11.7,,,25,1.88,2.16,2.02,,,,,,,,,,250,0,,,,,20,0,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP241124,11/24/24,12.1,,,100,7.59,7.36,7.47,1.91,2.5,2.2,1.551,22.16003,0.4949485,18.524977,1.1041741,18.03003,200,0,,,25,0,1066.1534,533.0767,1599.2302,15459.225,0,0,6396.921,1066.1534,0,9595.381,11727.6875,47443.83,0.5,
SIO,32.867,-117.257,,20241125,11/25/24,15.4,,,100,1.09,1.06,1.08,0.46,0.39,0.43,0.21,4.7,0,,0.76,0.93,200,0,,,,0,626,0,626,1252,0,0,11264,0,0,9387,128915,152070,,
SMP,34.008,-118.499,,848,11/25/24,15,,,200,,,1.3,,,,0.6,,0.3,,2.6,4.2,200,0,,,,0,0,0,374,748,0,0,,,0,9350,374,14960,,
SW,34.408043,-119.68485,1,20241125,11/25/24,13.1,12.6,,188,4.515,,4.515,1.311,,1.311,0.552,5.606,0.2,3.615,3.35,3.415,188,0,,,50,0,0,870,4200,8690,720,580,2900,23590,0,2170,11150,54870,1,
MBB,35.32999,-120.844475,,MBB241125,11/26/24,13.8,,31.9,100,2.73,2.97,2.85,2.52,2.26,2.39,,,,,,,,,,,25,0,0,0,0,0,0,1066.1534,0,0,0,6396.921,2132.307,9595.381,,
NP,33.6061,-117.9311,,NP112624,11/26/24,14.1,,,100,6.61,6.73,6.67,,,,,,,,,,200,0,,,25,0,0,0,15593,2599,0,0,0,0,2599,41580,5198,67568,,
MBF,35.370853,-120.858734,,MBF241125,11/26/24,12.3,,32.9,100,2.04,2.34,2.19,1.07,1.08,1.07,,,,,,,,,,,25,533.0767,0,1066.1534,2132.307,20256.916,0,1599.2302,533.0767,0,533.0767,3731.537,5863.8438,36249.22,,
HAB_SCW,36.958,-122.017,,WW112724SC,11/27/24,12.1,,,25,6.89,7.82,7.36,,,,,,,,,,250,0,,,,,170,300,,,,0,,,,,,,,
CPP,35.170204,-120.740685,0.5,CP241201,12/1/24,12.9,,,100,7.1,7.15,7.12,1.77,1.38,1.57,1.114,10.710304,0.33996394,6.717673,2.349508,6.377709,200,0,,,25,0,0,2665.3835,0,13859.995,0,5330.767,15992.302,0,3198.4604,30918.45,52241.52,124206.875,0.5,
SIO,32.867,-117.257,,20241202,12/2/24,15.6,,,100,2.87,2.84,2.86,0.44,0.47,0.46,0.2,4.1,0,,0.41,0.87,200,0,,,,0,626,1878,6258,2503,27535,626,30664,626,0,15019,50064,135799,,
SMP,34.008,-118.499,,849,12/2/24,15.5,,,200,,,0.78,,,,0.5,,0.2,,1.5,1.6,200,0,,,,0,0,0,0,0,0,0,,,0,4760,680,6188,,
SW,34.408043,-119.68485,1,20241202,12/2/24,12.8,13.1,,188,7.492,,7.492,1.395,,1.395,0.34,7.37,0.113,0.768,7.762,0.655,188,0,,,50,7240,0,2030,6370,10130,0,0,4340,25770,0,4340,19400,79620,1,
MBB,35.32999,-120.844475,,MBB241203,12/3/24,12.9,,32.8,100,1.25,1.43,1.34,1.25,1.43,1.34,,,,,,,,,,,25,0,0,0,0,533.0767,0,0,0,0,1066.1534,4797.6904,2665.3835,9595.381,,
MBF,35.370853,-120.858734,,MBF241203,12/3/24,12.7,,33,100,3.16,3.36,3.26,1.25,1.14,1.19,,,,,,,,,,,25,533.0767,0,0,4264.614,3731.537,0,0,6929.9976,0,0,36782.293,2132.307,54373.824,,
HAB_SCW,36.958,-122.017,,WW120424SC,12/4/24,11.9,,,25,6.16,5.19,5.68,,,,,,,,,,250,0,,,,,50,210,,,,0,,,,,,,,
